clean_file,transcript,noisy_file
data/clean/MPPC0_SX332.WAV.wav,todd placed top priority on getting his bike fixed,data/noisy/MPPC0_SX332.WAV.wav
data/clean/MRJM1_SX308.WAV.wav,shipbuilding is a most fascinating process,data/noisy/MRJM1_SX308.WAV.wav
data/clean/MRJM1_SX38.WAV.wav,young people participate in athletic activities,data/noisy/MRJM1_SX38.WAV.wav
data/clean/MRJM1_SX128.WAV.wav,lots of foreign movies have subtitles,data/noisy/MRJM1_SX128.WAV.wav
data/clean/MRJM1_SX218.WAV.wav,try to recall the events in chronological order,data/noisy/MRJM1_SX218.WAV.wav
data/clean/MRJM1_SX398.WAV.wav,children can consume many fruit candies in one sitting,data/noisy/MRJM1_SX398.WAV.wav
data/clean/MRJM1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRJM1_SA1.WAV.wav
data/clean/MRJM1_SI1298.WAV.wav,between meetings he helps the president keep track of delegated matters,data/noisy/MRJM1_SI1298.WAV.wav
data/clean/MRJM1_SI668.WAV.wav,we are all involved in them deeply involved,data/noisy/MRJM1_SI668.WAV.wav
data/clean/MRJM1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRJM1_SA2.WAV.wav
data/clean/MRJM1_SI1928.WAV.wav,not immediately as the deputy demanded,data/noisy/MRJM1_SI1928.WAV.wav
data/clean/MCTM0_SX270.WAV.wav,are holiday aprons available to us,data/noisy/MCTM0_SX270.WAV.wav
data/clean/MCTM0_SX180.WAV.wav,almost all colleges are now coeducational,data/noisy/MCTM0_SX180.WAV.wav
data/clean/MCTM0_SX90.WAV.wav,the thinker is a famous sculpture,data/noisy/MCTM0_SX90.WAV.wav
data/clean/MCTM0_SX360.WAV.wav,i assume moisture will damage this ship's hull,data/noisy/MCTM0_SX360.WAV.wav
data/clean/MCTM0_SI720.WAV.wav,file to a smooth finish,data/noisy/MCTM0_SI720.WAV.wav
data/clean/MCTM0_SX450.WAV.wav,roy ignored the spurious data points in drawing the graph,data/noisy/MCTM0_SX450.WAV.wav
data/clean/MCTM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MCTM0_SA1.WAV.wav
data/clean/MCTM0_SI1350.WAV.wav,it gives social guidance and direction and makes for programs of social action,data/noisy/MCTM0_SI1350.WAV.wav
data/clean/MCTM0_SI1980.WAV.wav,high so it only bounce harmlessly but loudly off a car's steel roof,data/noisy/MCTM0_SI1980.WAV.wav
data/clean/MCTM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MCTM0_SA2.WAV.wav
data/clean/MDSS0_SI621.WAV.wav,not a corner has been visibly cut in this one,data/noisy/MDSS0_SI621.WAV.wav
data/clean/MDSS0_SI2087.WAV.wav,why lacerate the  congregation,data/noisy/MDSS0_SI2087.WAV.wav
data/clean/MDSS0_SX81.WAV.wav,it's impossible to deal with bureaucracy,data/noisy/MDSS0_SX81.WAV.wav
data/clean/MDSS0_SX261.WAV.wav,do you have the yellow ointment ready,data/noisy/MDSS0_SX261.WAV.wav
data/clean/MDSS0_SX441.WAV.wav,don't look for group valuables in a bank vault,data/noisy/MDSS0_SX441.WAV.wav
data/clean/MDSS0_SI1881.WAV.wav,powder flame gushed beneath the wagon,data/noisy/MDSS0_SI1881.WAV.wav
data/clean/MDSS0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MDSS0_SA1.WAV.wav
data/clean/MDSS0_SX351.WAV.wav,the new suburbanites worked hard on refurbishing their older home,data/noisy/MDSS0_SX351.WAV.wav
data/clean/MDSS0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MDSS0_SA2.WAV.wav
data/clean/MDSS0_SX171.WAV.wav,the diagnosis was discouraging however he was not overly worried,data/noisy/MDSS0_SX171.WAV.wav
data/clean/FMKF0_SI1536.WAV.wav,drunkenness was no longer tolerated,data/noisy/FMKF0_SI1536.WAV.wav
data/clean/FMKF0_SX6.WAV.wav,bright sunshine shimmers on the ocean,data/noisy/FMKF0_SX6.WAV.wav
data/clean/FMKF0_SI906.WAV.wav,it took a tragedy to bring things to a head,data/noisy/FMKF0_SI906.WAV.wav
data/clean/FMKF0_SX186.WAV.wav,would a tomboy often play outdoors,data/noisy/FMKF0_SX186.WAV.wav
data/clean/FMKF0_SX276.WAV.wav,john's brother repainted the garage door,data/noisy/FMKF0_SX276.WAV.wav
data/clean/FMKF0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FMKF0_SA1.WAV.wav
data/clean/FMKF0_SX96.WAV.wav,masquerade parties tax one's imagination,data/noisy/FMKF0_SX96.WAV.wav
data/clean/FMKF0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FMKF0_SA2.WAV.wav
data/clean/FMKF0_SX366.WAV.wav,would you please confirm government policy regarding waste removal,data/noisy/FMKF0_SX366.WAV.wav
data/clean/FMKF0_SI1018.WAV.wav,cattle which died from them winter storms were referred to as the winter kill,data/noisy/FMKF0_SI1018.WAV.wav
data/clean/MRAV0_SX198.WAV.wav,norwegian sweaters are made of lamb's wool,data/noisy/MRAV0_SX198.WAV.wav
data/clean/MRAV0_SX378.WAV.wav,i just saw jim near the new archeological museum,data/noisy/MRAV0_SX378.WAV.wav
data/clean/MRAV0_SI1638.WAV.wav,what possessed you to tell me a clotheshorse would be a good idea,data/noisy/MRAV0_SI1638.WAV.wav
data/clean/MRAV0_SX108.WAV.wav,his scalp was blistered from today's hot sun,data/noisy/MRAV0_SX108.WAV.wav
data/clean/MRAV0_SX18.WAV.wav,alimony harms a divorced man's wealth,data/noisy/MRAV0_SX18.WAV.wav
data/clean/MRAV0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRAV0_SA1.WAV.wav
data/clean/MRAV0_SX288.WAV.wav,brush fires are common in the dry underbrush of nevada,data/noisy/MRAV0_SX288.WAV.wav
data/clean/MRAV0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRAV0_SA2.WAV.wav
data/clean/MRAV0_SI2268.WAV.wav,needless to say my art suffered drastically during this turbulent period,data/noisy/MRAV0_SI2268.WAV.wav
data/clean/MRAV0_SI1008.WAV.wav,chestnuts are starchy,data/noisy/MRAV0_SI1008.WAV.wav
data/clean/FSJG0_SX130.WAV.wav,he ate four extra eggs for breakfast,data/noisy/FSJG0_SX130.WAV.wav
data/clean/FSJG0_SX310.WAV.wav,the hood of the jeep was steaming in the hot sun,data/noisy/FSJG0_SX310.WAV.wav
data/clean/FSJG0_SX400.WAV.wav,just drop notices in any suggestion box,data/noisy/FSJG0_SX400.WAV.wav
data/clean/FSJG0_SI1570.WAV.wav,andrei's skilled eye sized them up,data/noisy/FSJG0_SI1570.WAV.wav
data/clean/FSJG0_SX40.WAV.wav,stimulating discussions keep students' attention,data/noisy/FSJG0_SX40.WAV.wav
data/clean/FSJG0_SI2200.WAV.wav,she went on disregarding my protests,data/noisy/FSJG0_SI2200.WAV.wav
data/clean/FSJG0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FSJG0_SA1.WAV.wav
data/clean/FSJG0_SX220.WAV.wav,the most recent geological survey found seismic activity,data/noisy/FSJG0_SX220.WAV.wav
data/clean/FSJG0_SI940.WAV.wav,during one reading an image appeared of a prisoner in irons,data/noisy/FSJG0_SI940.WAV.wav
data/clean/FSJG0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FSJG0_SA2.WAV.wav
data/clean/MWCH0_SI2252.WAV.wav,half slyly he enjoyed seeing her stoop to lift the things,data/noisy/MWCH0_SI2252.WAV.wav
data/clean/MWCH0_SX362.WAV.wav,the annoying raccoons slipped into phil's garden every night,data/noisy/MWCH0_SX362.WAV.wav
data/clean/MWCH0_SI1622.WAV.wav,she knew she was feeling afraid and inwardly laughed at herself,data/noisy/MWCH0_SI1622.WAV.wav
data/clean/MWCH0_SI1895.WAV.wav,it might hurt you though,data/noisy/MWCH0_SI1895.WAV.wav
data/clean/MWCH0_SX272.WAV.wav,allow each child to have an ice pop,data/noisy/MWCH0_SX272.WAV.wav
data/clean/MWCH0_SX182.WAV.wav,thick glue oozed out of the tube,data/noisy/MWCH0_SX182.WAV.wav
data/clean/MWCH0_SX92.WAV.wav,a large household needs lots of appliances,data/noisy/MWCH0_SX92.WAV.wav
data/clean/MWCH0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MWCH0_SA1.WAV.wav
data/clean/MWCH0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MWCH0_SA2.WAV.wav
data/clean/MWCH0_SX452.WAV.wav,in developing film many toxic chemicals are used,data/noisy/MWCH0_SX452.WAV.wav
data/clean/FPMY0_SI1153.WAV.wav,in an ideological argument the participants tend to thump the table,data/noisy/FPMY0_SI1153.WAV.wav
data/clean/FPMY0_SI1783.WAV.wav,rough cloth rasped his fist,data/noisy/FPMY0_SI1783.WAV.wav
data/clean/FPMY0_SX73.WAV.wav,cliff's display was misplaced on the screen,data/noisy/FPMY0_SX73.WAV.wav
data/clean/FPMY0_SX163.WAV.wav,they remained lifelong friends and companions,data/noisy/FPMY0_SX163.WAV.wav
data/clean/FPMY0_SX343.WAV.wav,the frightened child was gently subdued by his big brother,data/noisy/FPMY0_SX343.WAV.wav
data/clean/FPMY0_SX196.WAV.wav,how do oysters make pearls,data/noisy/FPMY0_SX196.WAV.wav
data/clean/FPMY0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FPMY0_SA1.WAV.wav
data/clean/FPMY0_SI523.WAV.wav,under this law annual grants are given to systems in substantial amounts,data/noisy/FPMY0_SI523.WAV.wav
data/clean/FPMY0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FPMY0_SA2.WAV.wav
data/clean/FPMY0_SX253.WAV.wav,by eating yogurt you may live longer,data/noisy/FPMY0_SX253.WAV.wav
data/clean/MJWG0_SX355.WAV.wav,dolphins are intelligent marine mammals,data/noisy/MJWG0_SX355.WAV.wav
data/clean/MJWG0_SI895.WAV.wav,adults take a long time to convince and you are thwarted if you try to push,data/noisy/MJWG0_SI895.WAV.wav
data/clean/MJWG0_SI813.WAV.wav,pushups pushups are essential but few have the strength for them at first,data/noisy/MJWG0_SI813.WAV.wav
data/clean/MJWG0_SX175.WAV.wav,severe myopia contributed to ron's inferiority complex,data/noisy/MJWG0_SX175.WAV.wav
data/clean/MJWG0_SI2155.WAV.wav,he was kneeling to tie his shoelaces,data/noisy/MJWG0_SI2155.WAV.wav
data/clean/MJWG0_SX445.WAV.wav,what is this large thing by the ironing board,data/noisy/MJWG0_SX445.WAV.wav
data/clean/MJWG0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJWG0_SA1.WAV.wav
data/clean/MJWG0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJWG0_SA2.WAV.wav
data/clean/MJWG0_SX85.WAV.wav,cement is measured in cubic yards,data/noisy/MJWG0_SX85.WAV.wav
data/clean/MJWG0_SX265.WAV.wav,saw is broken so chop the wood instead,data/noisy/MJWG0_SX265.WAV.wav
data/clean/MMDM1_SI783.WAV.wav,you can build this vacation cottage yourself,data/noisy/MMDM1_SI783.WAV.wav
data/clean/MMDM1_SX153.WAV.wav,scholastic aptitude is judged by standardized tests,data/noisy/MMDM1_SX153.WAV.wav
data/clean/MMDM1_SI1650.WAV.wav,you see she's on a diet,data/noisy/MMDM1_SI1650.WAV.wav
data/clean/MMDM1_SX63.WAV.wav,continental drift is a geological theory,data/noisy/MMDM1_SX63.WAV.wav
data/clean/MMDM1_SI2043.WAV.wav,are you a thrower of flame marine,data/noisy/MMDM1_SI2043.WAV.wav
data/clean/MMDM1_SX423.WAV.wav,smash lightbulbs and their cash value will diminish to nothing,data/noisy/MMDM1_SX423.WAV.wav
data/clean/MMDM1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MMDM1_SA1.WAV.wav
data/clean/MMDM1_SX333.WAV.wav,an adult male baboon's teeth are not suitable for eating shellfish,data/noisy/MMDM1_SX333.WAV.wav
data/clean/MMDM1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MMDM1_SA2.WAV.wav
data/clean/MMDM1_SX243.WAV.wav,they all agree that the essay is barely intelligible,data/noisy/MMDM1_SX243.WAV.wav
data/clean/MWEM0_SX150.WAV.wav,vietnamese cuisine is exquisite,data/noisy/MWEM0_SX150.WAV.wav
data/clean/MWEM0_SX330.WAV.wav,count the number of teaspoons of soysauce that you add,data/noisy/MWEM0_SX330.WAV.wav
data/clean/MWEM0_SI1950.WAV.wav,does this make it any easier coward,data/noisy/MWEM0_SI1950.WAV.wav
data/clean/MWEM0_SX240.WAV.wav,it's not easy to create illuminating examples,data/noisy/MWEM0_SX240.WAV.wav
data/clean/MWEM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MWEM0_SA1.WAV.wav
data/clean/MWEM0_SI1320.WAV.wav,this area is highly susceptible to infection,data/noisy/MWEM0_SI1320.WAV.wav
data/clean/MWEM0_SX60.WAV.wav,the legislature met to judge the state of public education,data/noisy/MWEM0_SX60.WAV.wav
data/clean/MWEM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MWEM0_SA2.WAV.wav
data/clean/MWEM0_SI1393.WAV.wav,there is no dispute involving fieldwork,data/noisy/MWEM0_SI1393.WAV.wav
data/clean/MWEM0_SX420.WAV.wav,seamstresses attach zippers with a thimble needle and thread,data/noisy/MWEM0_SX420.WAV.wav
data/clean/FJXM0_SX311.WAV.wav,my desires are simple give me one informative paragraph on the subject,data/noisy/FJXM0_SX311.WAV.wav
data/clean/FJXM0_SI1971.WAV.wav,let's take 'em home,data/noisy/FJXM0_SI1971.WAV.wav
data/clean/FJXM0_SX131.WAV.wav,we plan to build a new beverage plant,data/noisy/FJXM0_SX131.WAV.wav
data/clean/FJXM0_SX41.WAV.wav,etiquette mandates compliance with existing regulations,data/noisy/FJXM0_SX41.WAV.wav
data/clean/FJXM0_SI1211.WAV.wav,their basis seems deeper than mere authority,data/noisy/FJXM0_SI1211.WAV.wav
data/clean/FJXM0_SX401.WAV.wav,the taxicab broke down and caused traffic jam,data/noisy/FJXM0_SX401.WAV.wav
data/clean/FJXM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FJXM0_SA1.WAV.wav
data/clean/FJXM0_SI581.WAV.wav,say he is a horse thief runs an old adage,data/noisy/FJXM0_SI581.WAV.wav
data/clean/FJXM0_SX221.WAV.wav,cory attacked the project with extra determination,data/noisy/FJXM0_SX221.WAV.wav
data/clean/FJXM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FJXM0_SA2.WAV.wav
data/clean/MSEM1_SX270.WAV.wav,are holiday aprons available to us,data/noisy/MSEM1_SX270.WAV.wav
data/clean/MSEM1_SX180.WAV.wav,almost all colleges are now coeducational,data/noisy/MSEM1_SX180.WAV.wav
data/clean/MSEM1_SX90.WAV.wav,the thinker is a famous sculpture,data/noisy/MSEM1_SX90.WAV.wav
data/clean/MSEM1_SX360.WAV.wav,i assume moisture will damage this ship's hull,data/noisy/MSEM1_SX360.WAV.wav
data/clean/MSEM1_SI2070.WAV.wav,come sit he repeated motioning to the piled hay bags over the pig leavings,data/noisy/MSEM1_SI2070.WAV.wav
data/clean/MSEM1_SI810.WAV.wav,an area sheltered from strong winds may be highly desirable for recreation use,data/noisy/MSEM1_SI810.WAV.wav
data/clean/MSEM1_SX450.WAV.wav,roy ignored the spurious data points in drawing the graph,data/noisy/MSEM1_SX450.WAV.wav
data/clean/MSEM1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MSEM1_SA1.WAV.wav
data/clean/MSEM1_SI1440.WAV.wav,a third volume remains to be published,data/noisy/MSEM1_SI1440.WAV.wav
data/clean/MSEM1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MSEM1_SA2.WAV.wav
data/clean/MRKM0_SX7.WAV.wav,nothing is as offensive as innocence,data/noisy/MRKM0_SX7.WAV.wav
data/clean/MRKM0_SX97.WAV.wav,penguins live near the icy antarctic,data/noisy/MRKM0_SX97.WAV.wav
data/clean/MRKM0_SI1391.WAV.wav,however when labor disputes arise its provisions come clearly into play,data/noisy/MRKM0_SI1391.WAV.wav
data/clean/MRKM0_SX187.WAV.wav,they often go out in the evening,data/noisy/MRKM0_SX187.WAV.wav
data/clean/MRKM0_SX277.WAV.wav,the rose corsage smelled sweet,data/noisy/MRKM0_SX277.WAV.wav
data/clean/MRKM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRKM0_SA1.WAV.wav
data/clean/MRKM0_SI1267.WAV.wav,thirtyfive military and civilian students received laboratory training,data/noisy/MRKM0_SI1267.WAV.wav
data/clean/MRKM0_SI637.WAV.wav,he enlisted a staff of loyal experts and of many zealous volunteers,data/noisy/MRKM0_SI637.WAV.wav
data/clean/MRKM0_SX367.WAV.wav,the surplus shoes were sold at a discount price,data/noisy/MRKM0_SX367.WAV.wav
data/clean/MRKM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRKM0_SA2.WAV.wav
data/clean/MTAT0_SX30.WAV.wav,get a calico cat to keep,data/noisy/MTAT0_SX30.WAV.wav
data/clean/MTAT0_SX120.WAV.wav,the coyote bobcat and hyena are wild animals,data/noisy/MTAT0_SX120.WAV.wav
data/clean/MTAT0_SX300.WAV.wav,amoebas change shape constantly,data/noisy/MTAT0_SX300.WAV.wav
data/clean/MTAT0_SX210.WAV.wav,jeff's toy gocart never worked,data/noisy/MTAT0_SX210.WAV.wav
data/clean/MTAT0_SI1740.WAV.wav,probably around midnight give or take an hour either way,data/noisy/MTAT0_SI1740.WAV.wav
data/clean/MTAT0_SI811.WAV.wav,meanwhile three great terrible forces were coagulating and crystallizing,data/noisy/MTAT0_SI811.WAV.wav
data/clean/MTAT0_SX390.WAV.wav,he picked up nine pairs of socks for each brother,data/noisy/MTAT0_SX390.WAV.wav
data/clean/MTAT0_SI1110.WAV.wav,the season between spring and summer belongs to life in its carefree aspect,data/noisy/MTAT0_SI1110.WAV.wav
data/clean/MTAT0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MTAT0_SA1.WAV.wav
data/clean/MTAT0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MTAT0_SA2.WAV.wav
data/clean/MGES0_SX311.WAV.wav,my desires are simple give me one informative paragraph on the subject,data/noisy/MGES0_SX311.WAV.wav
data/clean/MGES0_SX131.WAV.wav,we plan to build a new beverage plant,data/noisy/MGES0_SX131.WAV.wav
data/clean/MGES0_SX41.WAV.wav,etiquette mandates compliance with existing regulations,data/noisy/MGES0_SX41.WAV.wav
data/clean/MGES0_SI2111.WAV.wav,but roulette's not my game,data/noisy/MGES0_SI2111.WAV.wav
data/clean/MGES0_SX401.WAV.wav,taxicab broke down and caused a traffic jam,data/noisy/MGES0_SX401.WAV.wav
data/clean/MGES0_SI851.WAV.wav,are you utilizing vending machine proceeds to help pay for your program,data/noisy/MGES0_SI851.WAV.wav
data/clean/MGES0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MGES0_SA1.WAV.wav
data/clean/MGES0_SX221.WAV.wav,cory attacked the project with extra determination,data/noisy/MGES0_SX221.WAV.wav
data/clean/MGES0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MGES0_SA2.WAV.wav
data/clean/MGES0_SI1481.WAV.wav,was it all vain labor,data/noisy/MGES0_SI1481.WAV.wav
data/clean/MRAM0_SX285.WAV.wav,rich purchased several signed lithographs,data/noisy/MRAM0_SX285.WAV.wav
data/clean/MRAM0_SX15.WAV.wav,the museum hires musicians every evening,data/noisy/MRAM0_SX15.WAV.wav
data/clean/MRAM0_SX105.WAV.wav,you must explicitly delete files,data/noisy/MRAM0_SX105.WAV.wav
data/clean/MRAM0_SI1905.WAV.wav,meanwhile spring had passed well into summer,data/noisy/MRAM0_SI1905.WAV.wav
data/clean/MRAM0_SI1951.WAV.wav,he wanted to show the town what happened to anyone who tried to start trouble,data/noisy/MRAM0_SI1951.WAV.wav
data/clean/MRAM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRAM0_SA1.WAV.wav
data/clean/MRAM0_SX375.WAV.wav,growing wellkept gardens is very time consuming,data/noisy/MRAM0_SX375.WAV.wav
data/clean/MRAM0_SI1275.WAV.wav,blockade is one answer offered by experts,data/noisy/MRAM0_SI1275.WAV.wav
data/clean/MRAM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRAM0_SA2.WAV.wav
data/clean/MRAM0_SX195.WAV.wav,would you allow acts of violence,data/noisy/MRAM0_SX195.WAV.wav
data/clean/FGDP0_SX268.WAV.wav,the jaw operates by using antagonistic muscles,data/noisy/FGDP0_SX268.WAV.wav
data/clean/FGDP0_SX88.WAV.wav,flying standby can be practical if you want to save money,data/noisy/FGDP0_SX88.WAV.wav
data/clean/FGDP0_SI2248.WAV.wav,she always could sense the shag end of a woolly day,data/noisy/FGDP0_SI2248.WAV.wav
data/clean/FGDP0_SI988.WAV.wav,a kerosene shampoo seems a heroic treatment but it did the job,data/noisy/FGDP0_SI988.WAV.wav
data/clean/FGDP0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FGDP0_SA1.WAV.wav
data/clean/FGDP0_SX448.WAV.wav,spherical gifts are difficult to wrap,data/noisy/FGDP0_SX448.WAV.wav
data/clean/FGDP0_SI1618.WAV.wav,he's got to thaw slow,data/noisy/FGDP0_SI1618.WAV.wav
data/clean/FGDP0_SX358.WAV.wav,george seldom watches daytime movies,data/noisy/FGDP0_SX358.WAV.wav
data/clean/FGDP0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FGDP0_SA2.WAV.wav
data/clean/FGDP0_SX178.WAV.wav,she encouraged her children to make their own halloween costumes,data/noisy/FGDP0_SX178.WAV.wav
data/clean/MMCC0_SI1968.WAV.wav,the opposing aircraft continued to come on,data/noisy/MMCC0_SI1968.WAV.wav
data/clean/MMCC0_SI1338.WAV.wav,no antigen was detectable in certain dark spherical areas in most cells,data/noisy/MMCC0_SI1338.WAV.wav
data/clean/MMCC0_SX258.WAV.wav,the essay undeniably reflects our view ably,data/noisy/MMCC0_SX258.WAV.wav
data/clean/MMCC0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MMCC0_SA1.WAV.wav
